wwtp_jurisdiction	wwtp_id	reporting_jurisdiction	sample_location	sample_location_specify	key_plot_id	county_names	county_fips	population_served	date_start	date_end	ptc_15d	detect_prop_15d	percentile	sampling_prior	first_sample_date
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-11	2024-09-25	5299573	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-12	2024-09-26	5299573	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-13	2024-09-27	5299573	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-14	2024-09-28	5299573	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-15	2024-09-29	5299573	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-16	2024-09-30	-60	100	18.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-17	2024-10-01	-60	100	18.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-18	2024-10-02	-60	100	18.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-19	2024-10-03	-60	100	18.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-20	2024-10-04	-60	100	18.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-21	2024-10-05	-60	100	18.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-22	2024-10-06	-60	100	18.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-23	2024-10-07	86	100	23.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-24	2024-10-08	74	100	28.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-25	2024-10-09	806	100	28.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-26	2024-10-10	806	100	28.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-27	2024-10-11	806	100	28.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-28	2024-10-12	806	100	28.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-29	2024-10-13	806	100	28.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-09-30	2024-10-14	150	100	28.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-01	2024-10-15	-61	100	30.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-02	2024-10-16	-61	100	30.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-03	2024-10-17	-61	100	30.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-04	2024-10-18	-61	100	30.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-05	2024-10-19	-61	100	30.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-06	2024-10-20	-61	100	30.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-07	2024-10-21	-59	100	27.4	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-08	2024-10-22	-30	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-09	2024-10-23	6	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-10	2024-10-24	6	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-11	2024-10-25	6	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-12	2024-10-26	6	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-13	2024-10-27	6	100	27	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-14	2024-10-28	72	100	28.2	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-15	2024-10-29	148	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-16	2024-10-30	293	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-17	2024-10-31	293	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-18	2024-11-01	293	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-19	2024-11-02	293	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-20	2024-11-03	293	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-21	2024-11-04	293	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-22	2024-11-05	72	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-23	2024-11-06	126	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-24	2024-11-07	126	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-25	2024-11-08	126	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-26	2024-11-09	126	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-27	2024-11-10	126	100	31	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-28	2024-11-11	-95	100	29	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-29	2024-11-12	-95	100	16	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-30	2024-11-13	-67	100	16	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-10-31	2024-11-14	-67	100	16	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-01	2024-11-15	-67	100	16	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-02	2024-11-16	-67	100	16	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-03	2024-11-17	-67	100	16	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-04	2024-11-18	10442	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-05	2024-11-19	10442	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-06	2024-11-20	10442	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-07	2024-11-21	1248	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-08	2024-11-22	1248	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-09	2024-11-23	1248	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-10	2024-11-24	1248	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-11	2024-11-25	1248	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-12	2024-11-26	1221	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-13	2024-11-27	-98	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-14	2024-11-28	-98	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-15	2024-11-29	-98	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-16	2024-11-30	-98	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-17	2024-12-01	-98	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-18	2024-12-02	-98	100	9	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-19	2024-12-03	191	100	16.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-20	2024-12-04	133	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-21	2024-12-05	133	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-22	2024-12-06	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-23	2024-12-07	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-24	2024-12-08	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-25	2024-12-09	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-26	2024-12-10	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-27	2024-12-11	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-28	2024-12-12	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-29	2024-12-13	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-11-30	2024-12-14	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-01	2024-12-15	-98	100	17	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-02	2024-12-16	-10	100	20	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-03	2024-12-17	112	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-04	2024-12-18	168	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-05	2024-12-19	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-06	2024-12-20	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-07	2024-12-21	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-08	2024-12-22	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-09	2024-12-23	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-10	2024-12-24	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-11	2024-12-25	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-12	2024-12-26	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-13	2024-12-27	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-14	2024-12-28	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-15	2024-12-29	2147483647	100	28.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-16	2024-12-30	-32	100	33	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-17	2024-12-31	-72	100	33	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-18	2025-01-01	NA	100	33	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-19	2025-01-02	212	100	30	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-20	2025-01-03	212	100	30	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-21	2025-01-04	212	100	30	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-22	2025-01-05	212	100	30	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-23	2025-01-06	158	100	32.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-24	2025-01-07	69	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-25	2025-01-08	69	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-26	2025-01-09	69	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-27	2025-01-10	69	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-28	2025-01-11	69	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-29	2025-01-12	69	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-30	2025-01-13	69	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2024-12-31	2025-01-14	17	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-01	2025-01-15	17	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-02	2025-01-16	17	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-03	2025-01-17	-98	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-04	2025-01-18	-98	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-05	2025-01-19	-98	100	32.75	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-06	2025-01-20	-21	100	33.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-07	2025-01-21	-8	100	33.667	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-08	2025-01-22	2644	100	36	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-09	2025-01-23	2644	100	36	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-10	2025-01-24	2644	100	36	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-11	2025-01-25	2644	100	36	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-12	2025-01-26	2644	100	36	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-13	2025-01-27	-100	67	24.333	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-14	2025-01-28	-100	50	18.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-15	2025-01-29	-100	50	18.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-16	2025-01-30	-100	50	18.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-17	2025-01-31	-100	50	18.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-18	2025-02-01	-100	50	18.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-19	2025-02-02	-100	50	18.25	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-20	2025-02-03	-9	60	26.6	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-21	2025-02-04	1962	60	35.6	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-22	2025-02-05	1962	60	35.6	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-23	2025-02-06	1712983	50	35.6	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-24	2025-02-07	1712983	50	35.6	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-25	2025-02-08	1712983	50	35.6	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-26	2025-02-09	1712983	50	35.6	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-27	2025-02-10	26975	60	39	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-28	2025-02-11	14930	75	39	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-29	2025-02-12	-45	100	62.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-30	2025-02-13	-45	100	62.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-01-31	2025-02-14	-45	100	62.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-01	2025-02-15	-45	100	62.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-02	2025-02-16	-45	100	62.5	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-03	2025-02-17	-21	100	62.6	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-04	2025-02-18	-54	100	60.2	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-05	2025-02-19	-37	100	60.2	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-06	2025-02-20	-37	100	60.2	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-07	2025-02-21	-37	100	60.2	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-08	2025-02-22	-37	100	60.2	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-09	2025-02-23	-37	100	60.2	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-10	2025-02-24	-37	100	60.2	no	2023-06-05
Georgia	2709	Georgia	Treatment plant	NA	NWSS_ga_2709_Treatment plant_raw wastewater	Douglas	13097	180000	2025-02-11	2025-02-25	-43	100	60.2	no	2023-06-05
